avg_tcp_window_size,std_dev_tcp_window_size,min_data_bytes,max_data_bytes,avg_databytes,std_dev_databytes,total_data_bytes,Processing_time
2439,0.16,61,11636,2215.9228,2240.1574,852730.22,2020-12-05T00:10:42.826+09:00
2439,0.05,61,11292,2217.845,2243.3096,852849.08,2020-12-05T00:15:33.433+09:00
2439,0.12,73,12147,2216.5632,2241.0662,853116.1,2020-12-05T00:20:23.990+09:00
2439,0.09,64,11636,2212.935,2236.4896,853241.26,2020-12-05T00:25:42.844+09:00
2439,0.12,66,10188,2209.3266,2233.8484,853572.3,2020-12-05T00:30:31.817+09:00
2439,0.05,102,11636,2207.9134,2232.3964,853865.84,2020-12-05T00:35:21.783+09:00
2439,0.09,61,11784,2205.6352,2230.8772,854245.62,2020-12-05T00:40:42.087+09:00
2439,0.07,82,11994,2200.7806,2224.5198,854488.94,2020-12-05T00:45:31.882+09:00
2439,0.05,83,11636,2199.667,2220.907,847739.5,2020-12-05T00:55:40.919+09:00
2439,0.07,65,12075,2195.3346,2216.8518,848111.94,2020-12-05T01:00:30.983+09:00
2439,0.07,99,13084,2197.2616,2221.1468,847998.14,2020-12-05T01:05:21.288+09:00
2439,0.12,63,11863,2190.82,2214.366,855515.2,2020-12-05T01:10:40.965+09:00
2439,0.07,73,11223,2189.6246,2216.4872,855350.14,2020-12-05T01:15:30.585+09:00
2439,0.1,61,11342,2190.1046,2217.239,855243.2,2020-12-05T01:20:20.375+09:00
2439,0.17,79,12269,2187.999,2216.3736,855611.26,2020-12-05T01:25:40.749+09:00
2439,0,61,10912,2189.9682,2218.2,855498.44,2020-12-05T01:30:30.519+09:00
2439,0.1,99,13069,2190.1036,2217.507,855369.3,2020-12-05T01:35:20.149+09:00
2439,0,97,13084,2199.8124,2226.8914,854955.54,2020-12-05T01:40:40.222+09:00
2439,0.44,60,13346,2196.3142,2216.9856,855279.98,2020-12-05T01:45:29.693+09:00
2439,0.08,85,11652,2194.5452,2214.587,855244.3,2020-12-05T01:50:19.737+09:00
2439,0.62,61,10659,2204.4098,2226.8426,847821.42,2020-12-05T01:55:39.070+09:00
2439,0,68,13084,2204.0234,2228.5804,847572.74,2020-12-05T02:00:28.515+09:00
2439,0.1,62,9840,2202.2598,2225.1884,847560.64,2020-12-05T02:05:49.087+09:00
2439,0.1,67,10899,2208.217,2231.9486,854327.7,2020-12-05T02:10:40.661+09:00
2439,0.05,64,11071,2207.9148,2233.029,854302.36,2020-12-05T02:15:31.632+09:00
2439,0.05,62,11718,2204.1334,2226.5256,854648.24,2020-12-05T02:20:21.010+09:00
2439,0.07,135,13084,2200.6888,2222.2278,854965.58,2020-12-05T02:25:40.744+09:00
2439,0.11,61,11785,2200.0182,2221.1706,854849.38,2020-12-05T02:30:31.223+09:00
2439,0.12,65,11811,2198.197,2218.754,855101.88,2020-12-05T02:35:20.561+09:00
2439,0.16,59,12052,2195.3238,2211.393,855343.96,2020-12-05T02:40:40.613+09:00
2439,0.09,102,13084,2198.5762,2215.594,855191.96,2020-12-05T02:45:30.086+09:00
2439,0.07,61,11557,2200.9014,2217.0364,855132.14,2020-12-05T02:50:19.438+09:00
2439,0.18,64,11948,2199.413,2213.9468,848020.84,2020-12-05T02:55:38.035+09:00
2439,0.12,123,10188,2195.3822,2208.9298,848328.56,2020-12-05T03:05:45.975+09:00
2439,0.11,98,11288,2191.978,2207.7358,855571.34,2020-12-05T03:10:35.560+09:00
2439,0.11,102,10188,2191.9808,2208.6332,855529.14,2020-12-05T03:15:25.134+09:00
2439,0.1,71,9324,2190.1198,2206.5844,855676.96,2020-12-05T03:20:44.075+09:00
2439,0.13,59,12944,2193.3302,2208.322,855650.72,2020-12-05T03:25:33.853+09:00
2439,0.1,59,11028,2199.8348,2214.8082,855256.16,2020-12-05T03:30:23.567+09:00
2439,0.07,85,13084,2199.8158,2214.4948,855294.4,2020-12-05T03:35:43.124+09:00
2439,0.05,61,11636,2197.7724,2212.2874,855264.72,2020-12-05T03:40:33.088+09:00
2439,0.07,98,11514,2204.606,2216.5784,854630.42,2020-12-05T03:45:23.139+09:00
2439,0.14,67,13084,2204.9904,2217.002,854716.9,2020-12-05T03:50:42.120+09:00
2439,0.09,60,10113,2203.1344,2211.4206,847784.34,2020-12-05T03:55:31.220+09:00
2439,0.17,77,10188,2211.4952,2224.9722,847388.32,2020-12-05T04:00:20.118+09:00
2439,0,64,13084,2214.2896,2228.8434,839108.48,2020-12-05T04:05:39.884+09:00
2439,0.05,72,13084,2215.278,2230.8424,846041.78,2020-12-05T04:10:29.901+09:00
2439,0.09,59,11636,2216.8102,2231.0146,845974.24,2020-12-05T04:15:19.551+09:00
2439,0.05,61,10733,2220.279,2233.9382,845842.44,2020-12-05T04:20:40.104+09:00
2439,0.07,78,11826,2215.9014,2230.8544,846129.58,2020-12-05T04:25:30.512+09:00
2439,0.07,63,11085,2214.2108,2230.3278,846423.12,2020-12-05T04:30:21.045+09:00
2439,0.08,75,12082,2217.2642,2233.8044,846053.78,2020-12-05T04:35:41.564+09:00
2439,0.13,68,13084,2215.3216,2233.3034,846276.58,2020-12-05T04:40:31.612+09:00
2439,0.12,81,11114,2213.7032,2229.6436,846538.18,2020-12-05T04:45:20.952+09:00
2439,0.14,95,11100,2218.839,2233.212,839285.18,2020-12-05T04:50:40.989+09:00
2439,0.17,62,11878,2218.3076,2233.3394,839443.34,2020-12-05T04:55:30.514+09:00
2439,0.05,97,11939,2221.3054,2238.5886,839072.8,2020-12-05T05:00:20.221+09:00
2439,0.13,67,11636,2226.0924,2244.8396,838710.58,2020-12-05T05:05:40.306+09:00
2439,0.07,60,11046,2229.0308,2246.2334,845537.98,2020-12-05T05:10:30.349+09:00
2439,0.05,82,13625,2230.8206,2247.93,845339.74,2020-12-05T05:15:20.368+09:00
2439,0.1,62,11937,2228.2808,2241.203,845691.06,2020-12-05T05:20:40.174+09:00
2439,0.05,65,13084,2233.0914,2245.7018,845340.2,2020-12-05T05:25:30.238+09:00
2439,0.07,89,11447,2231.1262,2239.2138,845412.56,2020-12-05T05:30:19.898+09:00
2439,0.07,102,13084,2235.4896,2240.9102,845265.84,2020-12-05T05:35:39.149+09:00
2439,0.1,82,12260,2235.0486,2240.2738,845158.9,2020-12-05T05:40:29.127+09:00
2439,0.09,102,11524,2231.7768,2234.6672,845323.96,2020-12-05T05:45:19.405+09:00
2439,0.06,122,11636,2232.6802,2236.0686,838347.5,2020-12-05T05:50:38.021+09:00
2439,0.07,102,11636,2221.2104,2227.8138,839157.68,2020-12-05T05:55:27.974+09:00
2439,0.08,61,12202,2227.5952,2234.757,838658.86,2020-12-05T06:00:48.047+09:00
2439,0.17,65,11909,2227.9436,2235.4826,838804.44,2020-12-05T06:05:37.300+09:00
2439,0.08,97,11142,2219.0856,2224.1568,846094.72,2020-12-05T06:10:26.863+09:00
2439,0.16,85,11413,2219.067,2222.6668,846375.52,2020-12-05T06:15:46.500+09:00
2439,0.07,71,11636,2222.5528,2226.6482,846426.76,2020-12-05T06:20:36.467+09:00
2439,0.14,86,11978,2220.4918,2226.6508,846593.08,2020-12-05T06:25:26.129+09:00
2439,0.15,63,13084,2220.639,2226.5966,846604.4,2020-12-05T06:30:46.600+09:00
2439,0.05,97,13084,2221.2892,2230.246,846438.42,2020-12-05T06:35:36.372+09:00
2439,0,67,11406,2220.3,2226.5138,846594.94,2020-12-05T06:40:26.268+09:00
2439,0.09,64,11986,2216.8318,2220.165,847092.82,2020-12-05T06:45:46.296+09:00
2439,0.12,61,11021,2215.774,2219.8202,839881.34,2020-12-05T06:50:35.624+09:00
2439,0.07,61,12140,2215.3598,2220.8536,839863.5,2020-12-05T06:55:25.607+09:00
2439,0.09,89,11636,2215.159,2219.7684,839828.04,2020-12-05T07:00:45.502+09:00
2439,0.08,64,8733,2213.8382,2216.5958,839986.02,2020-12-05T07:05:35.200+09:00
2439,0.05,61,11636,2216.5844,2218.852,847024.04,2020-12-05T07:10:25.706+09:00
2439,0.1,90,11636,2216.0074,2219.7958,847409.7,2020-12-05T07:15:45.047+09:00
2439,0.14,90,11785,2214.2938,2218.4712,847547.04,2020-12-05T07:20:35.018+09:00
2439,0.16,76,10691,2217.1906,2221.0856,847530.4,2020-12-05T07:25:25.219+09:00
2439,0.11,61,11731,2220.7366,2226.7388,847377.36,2020-12-05T07:30:45.488+09:00
2439,0,72,11636,2214.7942,2223.5458,847791.62,2020-12-05T07:35:35.371+09:00
2439,0.1,65,12479,2206.5032,2210.9286,848504.52,2020-12-05T07:40:24.798+09:00
2439,0.08,63,11624,2201.198,2207.0642,849196.1,2020-12-05T07:45:45.263+09:00
2439,0.07,102,13084,2201.1176,2206.8082,842198.5,2020-12-05T07:50:35.357+09:00
2439,0.1,64,11636,2196.1816,2198.3696,842905.78,2020-12-05T07:55:25.717+09:00
2439,0.11,90,11636,2197.8474,2199.1926,842563.78,2020-12-05T08:05:29.462+09:00
2439,0.1,59,11859,2196.523,2197.7262,849754.92,2020-12-05T08:10:19.088+09:00
2439,0.1,133,11636,2191.372,2191.4946,849911.06,2020-12-05T08:15:39.310+09:00
2439,0.05,68,13084,2190.9424,2191.126,858357.56,2020-12-05T08:20:29.176+09:00
2439,0.11,60,12207,2188.758,2188.6542,858321.72,2020-12-05T08:25:19.514+09:00
2439,0.12,61,12213,2190.4008,2189.2848,858201.98,2020-12-05T08:30:40.094+09:00
2439,0.15,80,11903,2193.532,2193.3286,858075.42,2020-12-05T08:35:30.069+09:00
2439,0.05,61,11636,2195.7348,2193.824,858075.96,2020-12-05T08:40:20.064+09:00
2439,0.07,102,11636,2195.0664,2192.4458,858087.62,2020-12-05T08:45:40.443+09:00
2439,0.11,102,11118,2189.3664,2186.8508,858335.28,2020-12-05T08:50:30.187+09:00
2439,0.11,61,11261,2194.2694,2191.7694,857959.16,2020-12-05T08:55:19.729+09:00
2439,0.07,137,11019,2198.8446,2196.16,857693.3,2020-12-05T09:05:23.312+09:00
2439,0.08,87,11923,2196.8706,2197.2678,864803.78,2020-12-05T09:10:43.746+09:00
2439,0.07,71,13084,2193.9502,2193.2376,865052.2,2020-12-05T09:15:34.202+09:00
2439,0.1,70,13084,2193.715,2191.1924,865187.28,2020-12-05T09:20:24.718+09:00
2439,0.09,67,13084,2188.9318,2184.7118,865383.04,2020-12-05T09:25:45.121+09:00
2439,0.09,96,11769,2185.0106,2180.3938,865638.9,2020-12-05T09:30:35.268+09:00
2439,0.11,61,12147,2180.4788,2176.0814,866077.88,2020-12-05T09:35:25.241+09:00
2439,0.05,102,11630,2180.1306,2177.1398,865935.78,2020-12-05T09:40:45.337+09:00
2439,0.07,59,11827,2171.4392,2171.1084,866465.58,2020-12-05T09:45:35.329+09:00
2439,0.14,67,11868,2169.7682,2170.7498,866541.54,2020-12-05T09:50:25.560+09:00
2439,0.13,78,11307,2163.6782,2166.3696,859623.44,2020-12-05T09:55:45.477+09:00
2439,0.09,72,11053,2167.5448,2171.4816,859439.3,2020-12-05T10:00:34.926+09:00
2439,0.29,94,11901,2167.8894,2173.9254,859404.18,2020-12-05T10:05:24.789+09:00
2439,0.12,80,11816,2162.1066,2165.2792,866814.7,2020-12-05T10:10:44.418+09:00
2439,0.05,85,11750,2170.1894,2171.226,866235.22,2020-12-05T10:15:34.275+09:00
2439,0.05,59,11489,2163.417,2168.172,866523.06,2020-12-05T10:20:24.921+09:00
2439,0.13,93,11639,2161.8194,2163.336,866551.68,2020-12-05T10:25:45.267+09:00
2439,0.07,66,10188,2161.6028,2163.4704,866746.48,2020-12-05T10:30:35.642+09:00
2439,0.14,102,11694,2162.0854,2162.3656,866872.94,2020-12-05T10:35:24.938+09:00
2439,0.08,71,13050,2160.5334,2160.5648,866760.66,2020-12-05T10:40:44.579+09:00
2439,0.07,64,11636,2163.4342,2161.703,866577.34,2020-12-05T10:45:34.699+09:00
2439,0.12,65,10989,2161.9694,2159.9256,866586.06,2020-12-05T10:50:25.076+09:00
2439,0.1,66,10772,2166.0416,2163.006,859324.32,2020-12-05T10:55:45.123+09:00
2439,0.11,76,11911,2169.6518,2166.8602,858891.6,2020-12-05T11:00:35.341+09:00
2439,0.29,109,11554,2176.592,2179.2352,858288.38,2020-12-05T11:05:24.993+09:00
2439,0.1,105,10188,2178.913,2182.0558,865299.92,2020-12-05T11:10:45.356+09:00
2439,0.1,61,13084,2181.4712,2186.5722,865257.88,2020-12-05T11:15:34.583+09:00
2439,0.09,67,11718,2179.273,2182.8752,865561.46,2020-12-05T11:20:25.025+09:00
2439,0.12,93,12621,2175.0972,2181.3874,865742.82,2020-12-05T11:25:45.380+09:00
2439,0.05,60,13084,2171.9702,2178.1802,865999.04,2020-12-05T11:30:35.475+09:00
2439,0.07,61,10732,2176.193,2183.4096,865253,2020-12-05T11:35:25.885+09:00
2439,0.13,61,13084,2174.0504,2180.1052,865220.98,2020-12-05T11:40:46.311+09:00
2439,0.05,117,11636,2171.097,2177.4504,865128,2020-12-05T11:45:36.770+09:00
2439,0.08,65,11348,2169.5198,2176.8474,865129.56,2020-12-05T11:50:26.870+09:00
2439,0.05,60,10188,2180.3428,2188.796,857434.02,2020-12-05T11:55:46.504+09:00
2439,0.05,93,12564,2182.1708,2193.3262,857215.7,2020-12-05T12:00:36.305+09:00
2439,0.12,59,11006,2186.1722,2196.4716,856641.08,2020-12-05T12:05:26.732+09:00
2439,0.08,102,11636,2191.0242,2201.8068,863417.88,2020-12-05T12:10:47.149+09:00
2439,0.13,73,11776,2193.8332,2207.4278,862886.58,2020-12-05T12:15:37.439+09:00
2439,0.16,80,11636,2192.5672,2208.923,863154.12,2020-12-05T12:20:27.457+09:00
2439,0.13,101,11636,2193.0064,2211.1668,863053.88,2020-12-05T12:25:47.478+09:00
2439,0,60,11636,2195.757,2213.0766,862943.5,2020-12-05T12:30:37.894+09:00
2439,0,125,11524,2194.4818,2212.9004,862856.12,2020-12-05T12:35:28.240+09:00
2439,0.12,60,10727,2190.589,2208.8166,863170.7,2020-12-05T12:40:48.621+09:00
2439,0.12,66,12230,2189.0504,2206.1024,863199.7,2020-12-05T12:45:38.487+09:00
2439,0.11,92,14134,2182.7252,2199.584,863482.78,2020-12-05T12:50:28.813+09:00
2439,0.18,102,11031,2179.8808,2196.2048,856434.98,2020-12-05T12:55:18.860+09:00
2439,0.07,59,11636,2177.5466,2193.9086,856500.16,2020-12-05T13:00:39.482+09:00
2439,0.09,61,12102,2174.5812,2192.5994,856945.84,2020-12-05T13:10:48.502+09:00
2439,0.1,102,11581,2173.2996,2190.897,856765.88,2020-12-05T13:15:38.686+09:00
2439,0.07,102,13084,2171.2924,2193.9986,856668.08,2020-12-05T13:20:28.697+09:00
2439,0.1,61,10729,2171.4178,2192.1474,856762.16,2020-12-05T13:25:18.955+09:00
2439,0.12,102,11048,2174.1374,2196.3826,856470.22,2020-12-05T13:30:39.164+09:00
2439,0.05,62,10188,2173.4886,2197.444,856572.92,2020-12-05T13:35:28.888+09:00
2439,0.09,68,11636,2172.344,2195.2412,856951.7,2020-12-05T13:40:18.698+09:00
2439,0.05,99,11636,2170.8072,2192.375,856998.62,2020-12-05T13:45:38.758+09:00
2439,0.09,98,10805,2174.7078,2197.4026,856648.96,2020-12-05T13:50:28.647+09:00
2439,0.1,60,11648,2170.2514,2191.6088,856931.78,2020-12-05T13:55:48.373+09:00
2439,0.05,64,11745,2171.014,2190.1488,849845.36,2020-12-05T14:00:38.549+09:00
2439,0.15,90,12137,2168.5404,2186.428,850117.14,2020-12-05T14:05:28.601+09:00
2439,0.11,112,12302,2173.778,2192.598,856770.38,2020-12-05T14:10:48.966+09:00
2439,0.09,61,11357,2178.6154,2194.8442,856358.64,2020-12-05T14:15:39.046+09:00
2439,0.09,75,11811,2178.8862,2195.972,856423.64,2020-12-05T14:20:28.990+09:00
2439,0.13,76,13084,2184.1538,2202.539,856139.02,2020-12-05T14:25:19.378+09:00
2439,0.1,61,11730,2179.9786,2198.1904,856158.96,2020-12-05T14:30:39.822+09:00
2439,0.13,102,11451,2176.2816,2191.4,856706.54,2020-12-05T14:35:30.258+09:00
2439,0.1,70,11636,2178.4928,2196.9912,856804.9,2020-12-05T14:40:20.361+09:00
2439,0.07,60,10646,2181.3974,2199.3014,856574.86,2020-12-05T14:45:41.006+09:00
2439,0,76,13084,2185.39,2205.3046,856016.94,2020-12-05T14:50:31.652+09:00
2439,0.07,60,13084,2182.8136,2203.1364,856257.52,2020-12-05T14:55:21.734+09:00
2439,0.11,64,11636,2174.4238,2193.9622,849735.2,2020-12-05T15:00:42.224+09:00
2439,0.07,99,11636,2172.9234,2190.5016,849946.44,2020-12-05T15:05:32.251+09:00
2439,0.09,88,11454,2170.4394,2185.9918,857264.24,2020-12-05T15:10:22.563+09:00
2439,0.15,62,11723,2169.7336,2187.2506,857427.26,2020-12-05T15:15:43.107+09:00
2439,0.1,61,11636,2162.09,2176.004,857981.88,2020-12-05T15:20:31.675+09:00
2439,0.09,99,13084,2162.6688,2177.1132,857800.82,2020-12-05T15:25:22.017+09:00
2439,0.17,60,11907,2162.214,2177.682,857741.6,2020-12-05T15:30:41.860+09:00
2439,0.16,64,11241,2161.1608,2175.4168,857867.4,2020-12-05T15:35:31.573+09:00
2439,0.11,61,10188,2167.6866,2181.4996,857362.86,2020-12-05T15:40:21.640+09:00
2439,0.11,65,11636,2172.8228,2190.769,857128.9,2020-12-05T15:45:42.141+09:00
2439,0.1,69,11636,2175.7428,2191.7684,857008.46,2020-12-05T15:50:32.544+09:00
2439,0.1,93,11636,2178.57,2195.3346,856975.62,2020-12-05T15:55:23.066+09:00
2439,0.23,60,12026,2180.046,2193.9938,849882.36,2020-12-05T16:00:43.621+09:00
2439,0.21,90,12621,2174.6068,2186.8986,850418.3,2020-12-05T16:05:33.912+09:00
2439,0.11,69,11636,2170.7836,2181.3692,857625.14,2020-12-05T16:10:23.855+09:00
2439,0.07,62,11636,2171.7538,2181.1928,857587.96,2020-12-05T16:15:44.091+09:00
2439,0.12,61,13084,2172.8138,2183.6682,857512.94,2020-12-05T16:20:33.827+09:00
2439,0.07,96,11743,2170.6468,2179.1776,857900.8,2020-12-05T16:25:24.219+09:00
2439,0.11,61,11636,2171.1556,2180.5726,858050.94,2020-12-05T16:30:44.090+09:00
2439,0.1,82,13084,2173.4072,2179.381,857795.38,2020-12-05T16:35:34.603+09:00
2439,0.1,81,12127,2175.8948,2179.701,857712.52,2020-12-05T16:40:24.666+09:00
2439,0.05,61,12481,2175.912,2182.3582,857810.82,2020-12-05T16:45:44.731+09:00
2439,0.12,59,11636,2174.2572,2179.0914,857763.48,2020-12-05T16:50:35.159+09:00
2439,0.07,60,11961,2177.077,2182.6092,857718.42,2020-12-05T16:55:25.272+09:00
2439,0.14,61,13084,2176.6936,2180.1836,850868.18,2020-12-05T17:00:45.767+09:00
2439,0.06,61,8747,2177.632,2178.095,850892.08,2020-12-05T17:05:36.214+09:00
2439,0.1,85,10428,2178.1662,2180.1378,857938.1,2020-12-05T17:10:26.829+09:00
2439,0.1,70,12574,2184.7032,2186.1408,857603.52,2020-12-05T17:15:47.167+09:00
2439,0.15,81,10997,2187.7058,2186.845,857300.16,2020-12-05T17:20:37.619+09:00
2439,0.07,61,12697,2185.487,2185.9482,857664.66,2020-12-05T17:25:27.680+09:00
2439,0.1,60,11316,2184.6058,2178.2968,857750.98,2020-12-05T17:30:47.731+09:00
2439,0.22,60,12971,2183.773,2178.0448,857645.68,2020-12-05T17:35:38.147+09:00
2439,0.09,102,11846,2186.4338,2179.493,857442.14,2020-12-05T17:40:28.279+09:00
2439,0.1,65,11780,2189.7522,2181.4804,857185.96,2020-12-05T17:45:48.870+09:00
2439,0.1,102,12130,2198.3018,2190.821,856548.72,2020-12-05T17:50:38.100+09:00
2439,0.07,59,11636,2198.234,2192.843,856310.28,2020-12-05T17:55:28.027+09:00
2439,0.05,83,11636,2197.4994,2189.3888,849324.14,2020-12-05T18:00:47.840+09:00
2439,0,114,8740,2206.7116,2202.0976,848671.92,2020-12-05T18:05:37.609+09:00
2439,0.09,83,11391,2211.258,2209.6126,855446.3,2020-12-05T18:10:27.799+09:00
2439,0.12,61,11526,2216.1236,2215.2628,855169.5,2020-12-05T18:15:48.097+09:00
2439,0.12,98,10793,2212.1068,2211.2234,855548.08,2020-12-05T18:20:38.718+09:00
2439,0,97,13084,2205.3758,2206.0524,855999.5,2020-12-05T18:25:29.236+09:00
2439,0.05,64,12590,2203.2216,2200.4768,856140.6,2020-12-05T18:30:19.379+09:00
2439,0.16,110,11666,2200.0246,2194.0036,856402.34,2020-12-05T18:35:40.001+09:00
2439,0.14,60,11136,2199.2388,2195.2154,856410.4,2020-12-05T18:40:29.746+09:00
2439,0.1,74,11788,2202.3356,2199.8876,856117.86,2020-12-05T18:45:20.300+09:00
2439,0.07,80,11621,2205.2454,2201.6544,855896.82,2020-12-05T18:50:40.527+09:00
2439,0.07,63,10403,2209.064,2204.132,855662.18,2020-12-05T18:55:30.982+09:00
2439,0.14,63,13084,2206.9756,2201.6274,848795.52,2020-12-05T19:00:21.225+09:00
2439,0.06,73,10188,2206.9272,2203.4226,848602.12,2020-12-05T19:05:41.623+09:00
2439,0.11,74,11783,2211.3336,2208.5478,855533.22,2020-12-05T19:10:31.696+09:00
2439,0.07,60,11547,2213.2676,2212.5742,855538.96,2020-12-05T19:15:22.124+09:00
2439,0.12,77,13084,2214.1404,2216.4552,855374.64,2020-12-05T19:20:42.674+09:00
2439,0.12,64,11565,2214.8594,2217.1296,855350.84,2020-12-05T19:25:32.317+09:00
2439,0.1,61,11929,2223.0958,2224.5564,854755.7,2020-12-05T19:30:22.785+09:00
2439,0.15,70,12107,2222.6924,2222.661,854600.02,2020-12-05T19:35:43.386+09:00
2439,0.08,67,8740,2225.5532,2223.8356,854557.18,2020-12-05T19:40:33.811+09:00
2439,0.05,102,11636,2228.2448,2230.312,854167.4,2020-12-05T19:45:24.088+09:00
2439,0.15,86,13084,2221.046,2223.1408,854529.82,2020-12-05T19:50:44.315+09:00
2439,0.09,60,11716,2220.4024,2220.642,854311.06,2020-12-05T19:55:34.869+09:00
2439,0.07,69,12279,2213.8558,2213.2662,847630.64,2020-12-05T20:00:24.918+09:00
2439,0.13,122,11095,2214.6102,2213.7016,847538.22,2020-12-05T20:05:45.458+09:00
2439,0.07,61,10993,2210.8214,2212.1192,854918.44,2020-12-05T20:10:35.197+09:00
2439,0.07,61,12415,2217.8272,2220.4908,854189.24,2020-12-05T20:15:25.599+09:00
2439,0.12,61,10887,2215.6036,2218.8768,854270.08,2020-12-05T20:20:46.265+09:00
2439,0.05,69,12035,2217.891,2224.581,854183.56,2020-12-05T20:25:36.649+09:00
2439,0.11,87,12003,2218.6798,2226.4536,854213.22,2020-12-05T20:30:26.038+09:00
2439,0.09,102,11636,2216.3822,2226.6616,854091.54,2020-12-05T20:35:46.161+09:00
2439,0.05,64,11746,2219.0352,2227.9222,853754.84,2020-12-05T20:40:36.550+09:00
2439,0.05,100,11636,2216.9356,2227.261,853867.5,2020-12-05T20:45:27.012+09:00
2439,0.09,60,11146,2216.9394,2228.3408,853869.06,2020-12-05T20:50:47.167+09:00
2439,0.11,77,11737,2216.667,2224.7876,853809.82,2020-12-05T20:55:37.254+09:00
2439,0.07,99,11636,2215.455,2224.5984,846766.64,2020-12-05T21:00:27.747+09:00
2439,0.13,67,11660,2209.7232,2216.6072,847088.5,2020-12-05T21:05:46.936+09:00
2439,0.07,88,11455,2214.5748,2223.5666,853767.44,2020-12-05T21:10:37.300+09:00
2439,0.09,118,11757,2213.9036,2226.5128,853588.68,2020-12-05T21:15:26.745+09:00
2439,0.09,71,11636,2216.4134,2227.9884,853441.26,2020-12-05T21:20:45.790+09:00
2439,0.46,130,11418,2208.8518,2222.538,853891.28,2020-12-05T21:25:35.770+09:00
2439,0.1,61,11636,2208.5134,2223.0406,853832.38,2020-12-05T21:30:26.278+09:00
2439,0.13,61,11640,2206.5636,2219.5972,853945.62,2020-12-05T21:35:46.275+09:00
2439,0.09,73,11228,2207.3702,2222.4822,854095.28,2020-12-05T21:40:36.829+09:00
2439,0.07,66,11266,2206.85,2223.393,854282.28,2020-12-05T21:45:26.944+09:00
2439,0.05,71,11636,2209.0652,2227.5116,854177.44,2020-12-05T21:50:47.748+09:00
2439,0,81,12602,2205.9922,2222.3308,854441.86,2020-12-05T21:55:37.971+09:00
2439,0.1,81,11051,2196.8316,2214.7268,847320.52,2020-12-05T22:00:27.286+09:00
2439,0.82,76,10025,2206.9884,2226.7674,847032.26,2020-12-05T22:05:47.499+09:00
2439,0.09,99,13084,2208.5438,2228.9468,853917.96,2020-12-05T22:10:37.879+09:00
2439,0.07,65,13084,2199.7472,2217.181,854683.56,2020-12-05T22:15:27.576+09:00
2439,0.1,61,13058,2199.2202,2216.432,854795.3,2020-12-05T22:20:48.218+09:00
2439,0.12,121,11510,2193.8072,2210.4444,855190.76,2020-12-05T22:25:38.549+09:00
2439,0.05,62,11126,2197.559,2214.4746,854949.08,2020-12-05T22:30:29.226+09:00
2439,0.11,68,11275,2197.9156,2213.6928,854920.18,2020-12-05T22:35:19.627+09:00
2439,0.05,65,10188,2199.874,2216.8614,854656.5,2020-12-05T22:40:40.027+09:00
2439,0.12,61,11636,2204.0418,2226.2368,854300.38,2020-12-05T22:45:30.581+09:00
2439,0.09,62,11467,2204.1194,2224.1426,854419.98,2020-12-05T22:50:19.839+09:00
2439,0,99,11743,2209.701,2232.3054,853805.52,2020-12-05T22:55:40.204+09:00
2439,0.16,121,11636,2205.3106,2227.579,846740.88,2020-12-05T23:00:31.167+09:00
2439,0.11,102,12994,2202.2042,2226.5536,846948.8,2020-12-05T23:05:22.018+09:00
2439,0.11,75,11028,2197.4616,2220.308,854194.72,2020-12-05T23:10:42.290+09:00
2439,0.09,90,11476,2196.3816,2218.9772,854352.16,2020-12-05T23:15:32.756+09:00
2439,0.09,62,12864,2203.5152,2227.746,853950.42,2020-12-05T23:20:23.213+09:00
2439,0.1,83,13084,2204.963,2230.9962,853655.52,2020-12-05T23:25:43.126+09:00
2439,0.1,78,11127,2202.9982,2227.8098,853788.46,2020-12-05T23:30:33.123+09:00
2439,0.05,97,11953,2201.9316,2225.661,853759.76,2020-12-05T23:35:23.152+09:00
2439,0.14,68,10319,2199.2022,2223.466,853943.34,2020-12-05T23:40:43.639+09:00
2439,0.14,62,13084,2194.98,2221.1192,854440.14,2020-12-05T23:45:34.171+09:00
2439,0.13,84,11899,2193.0374,2218.6574,854384.2,2020-12-05T23:50:24.862+09:00
2439,0.05,59,11293,2196.331,2220.8236,854116.12,2020-12-05T23:55:45.298+09:00
2439,0.07,64,11870,2199.4942,2222.8964,846847.08,2020-12-06T00:00:35.443+09:00
2439,0.23,66,10560,2199.6854,2224.1048,846751.4,2020-12-06T00:05:25.245+09:00
2439,0.07,70,12246,2199.0644,2225.9042,853827.68,2020-12-06T00:10:44.803+09:00
2439,0.07,64,12602,2201.1074,2228.4628,853665.68,2020-12-06T00:15:33.917+09:00
2439,0.07,91,13084,2206.7468,2235.3994,853148.78,2020-12-06T00:20:24.480+09:00
2439,0.11,61,11430,2204.3228,2231.3186,853456.24,2020-12-06T00:25:44.556+09:00
2439,0.13,62,12364,2206.6678,2232.2308,853331.82,2020-12-06T00:30:34.664+09:00
2439,0.05,62,13084,2204.5358,2229.2644,853274.14,2020-12-06T00:35:24.988+09:00
2439,0.11,100,11636,2197.881,2221.2746,853844.82,2020-12-06T00:40:45.645+09:00
2439,0.09,71,11092,2198.914,2221.9758,853976.8,2020-12-06T00:45:36.191+09:00
2439,0.1,113,10206,2195.347,2220.0998,854231.64,2020-12-06T00:50:26.326+09:00
2439,0.1,59,11875,2194.0908,2218.644,854343.32,2020-12-06T00:55:46.819+09:00
