min_tcp_window_size,max_tcp_window_size,avg_tcp_window_size,std_dev_tcp_window_size,min_data_bytes,max_data_bytes,avg_databytes,std_dev_databytes,total_data_bytes,flow_duration,Processing_time
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.407,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,270,245,15.28,77,102,95.75,11.57,766,158099.223,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,986,584,208.71,77,602,117.35,69.65,14904,467.513,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,465,185.33,157.08,1112,0.405,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,491,184.83,163.56,1109,0.406,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,497,185.83,165.81,1115,0.408,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.402,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,491,184.83,163.56,1109,0.406,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,283,51.95,89,650,202.8,250,1014,0.392,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.403,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,491,184.83,163.56,1109,0.406,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,491,184.83,163.56,1109,0.407,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,490,184.67,163.18,1108,0.405,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,379,301,50.5,77,102,100.11,6.14,1802,469687.056,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,283,51.95,89,647,202.2,248.66,1011,0.413,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,254,239,10.78,77,102,92,13.69,460,116399.995,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,462,184.83,156.01,1109,0.397,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,275,43.37,77,458,138,109.46,1794,76971.823,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,285,56.06,89,464,172,147.24,1204,204000.953,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,186,390574.907,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,491,184.83,163.56,1109,0.402,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,491,184.83,163.56,1109,0.408,2021-12-15T17:43:47.132+09:00
229,355,274,51.36,89,647,184,226.83,1104,600000.944,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,493,185.17,164.31,1111,0.399,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,283,51.95,89,641,201,245.98,1005,0.396,2021-12-15T17:43:47.132+09:00
219,275,241,30.07,89,93,91.67,2.31,275,0.204,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.402,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.404,2021-12-15T17:43:47.132+09:00
229,254,240,12.77,77,102,93.67,14.43,281,899.675,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.403,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.408,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
219,275,241,30.07,89,93,91.67,2.31,275,0.205,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,467,185.67,157.79,1114,0.397,2021-12-15T17:43:47.132+09:00
237,296,266,20.59,102,102,102,0,816,3300,2021-12-15T17:43:47.132+09:00
229,355,289,51.34,89,647,193,192.73,2123,183595.807,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.404,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,456,183.83,153.88,1103,0.403,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.404,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,245,237,8,77,102,93.67,14.43,281,599.691,2021-12-15T17:43:47.132+09:00
219,275,241,30.07,89,93,91.67,2.31,275,0.248,2021-12-15T17:43:47.132+09:00
229,355,291,54.82,89,494,185.33,164.68,1112,0.496,2021-12-15T17:43:47.132+09:00
229,279,257,17.96,77,102,97.83,10.21,587,2699.699,2021-12-15T17:43:47.132+09:00
229,355,283,51.95,89,647,202.2,248.66,1011,0.396,2021-12-15T17:43:47.132+09:00
229,229,229,0,77,77,77,0,77,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,497,185.83,165.81,1115,0.407,2021-12-15T17:43:47.132+09:00
229,373,294,60.78,89,647,202.2,248.66,1011,0.401,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,468,185.83,158.14,1115,0.408,2021-12-15T17:43:47.132+09:00
229,373,294,60.78,89,644,201.6,247.32,1008,0.501,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,274,51.36,89,647,184,226.83,1104,614400.708,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,465,185.33,157.08,1112,0.406,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,464,185.17,156.72,1111,0.403,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.407,2021-12-15T17:43:47.132+09:00
229,355,289,51.34,89,644,192.73,195.19,2120,157815.374,2021-12-15T17:43:47.132+09:00
229,304,268,26.49,77,102,99.22,8.33,893,3299.714,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.405,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,497,185.83,165.81,1115,0.4,2021-12-15T17:43:47.132+09:00
229,262,248,14.15,77,102,95.75,12.5,383,1499.66,2021-12-15T17:43:47.132+09:00
229,373,295,57.81,89,644,192.45,194.73,2117,118800.567,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,283,51.95,89,650,202.8,250,1014,0.402,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,493,185.17,164.31,1111,0.406,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,373,297,63.35,89,494,185.33,164.68,1112,0.414,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,493,185.17,164.31,1111,0.406,2021-12-15T17:43:47.132+09:00
229,229,229,0,77,77,77,0,77,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,491,184.83,163.56,1109,0.401,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,462,184.83,156.01,1109,0.406,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,493,185.17,164.31,1111,0.406,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,493,185.17,164.31,1111,0.406,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,462,184.83,156.01,1109,0.405,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.405,2021-12-15T17:43:47.132+09:00
229,229,229,0,77,77,77,0,77,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,462,184.83,156.01,1109,0.407,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,262,245,13.13,93,102,100.2,4.02,501,201698.175,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,77,77,77,0,77,0,2021-12-15T17:43:47.132+09:00
229,355,283,51.95,89,647,202.2,248.66,1011,0.403,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,464,185.17,156.72,1111,0.405,2021-12-15T17:43:47.132+09:00
229,355,283,51.95,89,647,202.2,248.66,1011,0.4,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,497,185.83,165.81,1115,0.407,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,373,301,63.15,89,494,185.33,164.68,1112,0.702,2021-12-15T17:43:47.132+09:00
229,296,266,27.33,77,102,97.83,10.21,587,3298.9,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,273,43.32,89,491,139.54,114.27,1814,292387.138,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,279,252,17.66,77,102,98.88,8.84,791,2999.315,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.401,2021-12-15T17:43:47.132+09:00
219,275,241,30.07,89,93,91.67,2.31,275,0.206,2021-12-15T17:43:47.132+09:00
229,355,283,51.95,89,647,202.2,248.66,1011,0.398,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,465,185.33,157.08,1112,0.398,2021-12-15T17:43:47.132+09:00
229,229,229,0,77,77,77,0,77,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,465,185.33,157.08,1112,0.409,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,468,185.83,158.14,1115,0.401,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.406,2021-12-15T17:43:47.132+09:00
229,229,229,0,77,77,77,0,77,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,467,185.67,157.79,1114,0.406,2021-12-15T17:43:47.132+09:00
229,245,237,8,77,102,93.67,14.43,281,899.608,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.403,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,496,185.67,165.43,1114,0.401,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.408,2021-12-15T17:43:47.132+09:00
229,355,285,56.06,89,497,172.57,155.37,1208,566389.549,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.405,2021-12-15T17:43:47.132+09:00
229,229,229,0,77,77,77,0,77,0,2021-12-15T17:43:47.132+09:00
229,262,245,13.13,77,102,97,11.18,485,1499.612,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,491,184.83,163.56,1109,0.4,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,493,185.17,164.31,1111,0.405,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.406,2021-12-15T17:43:47.132+09:00
229,355,289,51.34,89,644,192.73,195.19,2120,175815.603,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,287,258,20.39,77,102,98.88,8.84,791,2699.717,2021-12-15T17:43:47.132+09:00
229,355,289,51.34,89,643,192.36,194.5,2116,43799.958,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,186,589651.095,2021-12-15T17:43:47.132+09:00
237,245,241,5.66,102,102,102,0,204,300,2021-12-15T17:43:47.132+09:00
229,355,283,51.95,89,647,202.2,248.66,1011,0.396,2021-12-15T17:43:47.132+09:00
229,355,283,51.95,89,647,202.2,248.66,1011,0.401,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,465,185.33,157.08,1112,0.405,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,186,733800.384,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,77,77,77,0,77,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,245,237,8,77,102,93.67,14.43,281,599.719,2021-12-15T17:43:47.132+09:00
229,229,229,0,77,77,77,0,77,0,2021-12-15T17:43:47.132+09:00
229,245,237,8,77,102,93.67,14.43,281,599.674,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,464,185.17,156.72,1111,0.407,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,491,184.83,163.56,1109,0.4,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.398,2021-12-15T17:43:47.132+09:00
229,229,229,0,77,77,77,0,77,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,497,185.83,165.81,1115,0.401,2021-12-15T17:43:47.132+09:00
229,355,283,51.95,89,646,202,248.21,1010,0.395,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,283,51.95,89,647,202.2,248.66,1011,0.397,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,186,626400.158,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,237,233,5.66,77,102,89.5,17.68,179,299.612,2021-12-15T17:43:47.132+09:00
229,355,285,56.06,89,462,171.71,146.58,1202,16199.067,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,77,77,77,0,77,0,2021-12-15T17:43:47.132+09:00
229,237,233,5.66,77,102,89.5,17.68,179,599.678,2021-12-15T17:43:47.132+09:00
229,355,283,51.95,89,650,202.8,250,1014,0.402,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.405,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,491,184.83,163.56,1109,0.406,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.405,2021-12-15T17:43:47.132+09:00
229,355,283,51.95,89,647,202.2,248.66,1011,0.397,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,465,185.33,157.08,1112,0.474,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,467,185.67,157.79,1114,0.397,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,491,184.83,163.56,1109,0.408,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,493,185.17,164.31,1111,0.407,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.405,2021-12-15T17:43:47.132+09:00
229,287,255,20,77,102,98.43,9.45,689,2399.639,2021-12-15T17:43:47.132+09:00
229,262,245,13.13,77,102,97,11.18,485,1799.497,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,262,246,15.15,77,102,95.75,12.5,383,1799.641,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,373,301,63.15,89,491,184.83,163.56,1109,0.41,2021-12-15T17:43:47.132+09:00
229,371,300,62.24,89,491,184.83,163.56,1109,0.406,2021-12-15T17:43:47.132+09:00
229,355,283,51.95,89,650,202.8,250,1014,0.401,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,497,185.83,165.81,1115,0.409,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.408,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,77,77,77,0,77,0,2021-12-15T17:43:47.132+09:00
229,355,283,51.95,89,649,202.6,249.55,1013,0.402,2021-12-15T17:43:47.132+09:00
229,355,283,51.95,89,644,201.6,247.32,1008,0.403,2021-12-15T17:43:47.132+09:00
229,245,237,8,77,102,93.67,14.43,281,599.709,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.407,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,373,301,63.15,89,467,185.67,157.79,1114,0.407,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,285,56.06,89,496,172.43,155.03,1207,194404.574,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.406,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,462,184.83,156.01,1109,0.405,2021-12-15T17:43:47.132+09:00
229,237,233,5.66,77,102,89.5,17.68,179,599.713,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,490,184.67,163.18,1108,0.404,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,493,185.17,164.31,1111,0.402,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,462,184.83,156.01,1109,0.398,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.406,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,496,185.67,165.43,1114,0.407,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,285,56.06,89,494,172.14,154.33,1205,253785.344,2021-12-15T17:43:47.132+09:00
229,355,285,56.06,89,468,172.57,148.57,1208,99614.267,2021-12-15T17:43:47.132+09:00
229,355,285,56.06,89,496,172.43,155.03,1207,469809.286,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,285,56.06,89,494,172.14,154.33,1205,319200.379,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.486,2021-12-15T17:43:47.132+09:00
229,229,229,0,77,77,77,0,77,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
237,304,270,23.01,102,102,102,0,918,3300,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,468,185.83,158.14,1115,0.403,2021-12-15T17:43:47.132+09:00
229,355,283,51.95,89,646,202,248.21,1010,0.402,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,254,241,10.72,77,102,95.75,12.5,383,1199.46,2021-12-15T17:43:47.132+09:00
229,245,237,11.31,77,102,89.5,17.68,179,899.705,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,492,185,163.93,1110,0.406,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,462,184.83,156.01,1109,0.406,2021-12-15T17:43:47.132+09:00
229,245,237,8,77,102,93.67,14.43,281,599.441,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.409,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,283,51.95,89,649,202.6,249.55,1013,0.401,2021-12-15T17:43:47.132+09:00
229,229,229,0,77,77,77,0,77,0,2021-12-15T17:43:47.132+09:00
229,355,283,51.95,89,644,201.6,247.32,1008,0.397,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,283,51.95,89,647,202.2,248.66,1011,0.401,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,270,250,15.45,77,102,97.83,10.21,587,2099.647,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,186,633600.127,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,488,184.33,162.44,1106,0.399,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,186,602429.479,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.403,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,497,185.83,165.81,1115,0.404,2021-12-15T17:43:47.132+09:00
229,355,283,51.95,89,647,202.2,248.66,1011,0.403,2021-12-15T17:43:47.132+09:00
229,355,295,55.07,89,494,185.33,164.68,1112,0.404,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,245,237,8,77,102,93.67,14.43,281,599.685,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,229,229,0,93,93,93,0,93,0,2021-12-15T17:43:47.132+09:00
229,279,254,17.98,77,102,98.43,9.45,689,2399.519,2021-12-15T17:43:47.132+09:00
